dates,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,distance
11/13/2000,-0.014907108,0.032584336,-0.055741983,0.018237588,0.007361996,0.003674223,0.029778875,0.002447982,-0.007308193,0.001226242,0,0.021819047,0.001212856,-0.017391743,-0.009864445,42.83464184,-3.125,1.25,1.916409281,53.92387321,-96.43772651,52.59375,51.82797619,49.90450487,12.27605761,0.855072464,0.144927536,0.159903382,0
11/15/2000,0.032022441,-0.014907108,0.032584336,-0.055741983,0.003625382,0.020719815,0.017032042,0.043136694,0.0158058,0.007361996,0.001226242,0,0.021819047,-0.004854378,-0.017391743,47.22869939,-2.9375,1.875,1.913451475,53.40023589,-37.76925347,52.375,51.7297619,49.76472944,12.34234654,0.606837607,0.393162393,0.193402907,1
11/20/2000,-0.023299644,0.032022441,-0.014907108,0.032584336,0.002447982,-0.009732437,0.007361996,0.003674223,0.029778875,0.003625382,0.007361996,0.001226242,0,-0.013572078,-0.004854378,44.5347071,-1.5625,1.25,1.866062084,52.9289623,-76.90496374,52.26875,51.53928571,49.73473214,12.80075714,0.732673267,0.267326733,0.221742278,2
11/21/2000,0.023299644,-0.023299644,0.032022441,-0.014907108,0.01339034,0.01339034,0.001209922,0.018304355,0.014616582,0.002447982,0.003625382,0.007361996,0.001226242,0,-0.013572078,47.74470919,-0.4375,1.3125,1.826521935,52.50481607,-36.86437639,52.18125,51.47202381,49.87906385,12.92773752,0.510638298,0.489361702,0.302804609,0
11/24/2000,-0.025784117,0.023299644,-0.023299644,0.032022441,0.003724399,-0.011090687,-0.011090687,-0.023271105,-0.006176672,0.01339034,0.002447982,0.003625382,0.007361996,-0.004987542,0,44.66770544,-0.25,1.5625,1.807663226,52.12308447,-82.40312188,52.084375,51.28809524,50.00163961,13.43098663,0.734042553,0.265957447,0.330879264,1
11/27/2000,0.006199648,-0.025784117,0.023299644,-0.023299644,0.001236859,0.006199648,-0.008615438,-0.008615438,-0.020795856,0.003724399,0.01339034,0.002447982,0.003625382,-0.006207345,-0.004987542,45.56720061,-0.4375,0.375,1.705330138,51.77952602,-68.20311036,51.921875,51.14315476,50.10411255,13.82604934,0.558823529,0.441176471,0.374332481,0
12/1/2000,-0.067757541,0.006199648,-0.025784117,0.023299644,0.018592833,-0.061243625,-0.056280836,-0.071095922,-0.071095922,0.001236859,0.003724399,0.01339034,0.002447982,-0.004029555,-0.006207345,38.43480554,-3.6875,4.125,1.8781637,51.47032342,-189.8590706,51.65625,50.69821429,49.84385552,15.43192461,0.858695652,0.141304348,0.340842196,3
12/4/2000,0.005277057,-0.067757541,0.006199648,-0.025784117,0.021249139,0.019907758,-0.059928701,-0.054965911,-0.069780997,0.018592833,0.001236859,0.003724399,0.01339034,0,-0.004029555,39.2081926,-4.375,1,1.815437721,50.86638461,-176.5110836,51.196875,50.30238095,49.36964286,16.88583104,0.813186813,0.186813187,0.312691988,0
12/6/2000,-0.034809405,0.005277057,-0.067757541,0.006199648,0.00272109,-0.0121541,-0.013495481,-0.09333194,-0.08836915,0.021249139,0.018592833,0.001236859,0.003724399,-0.01648389,0,36.03910875,-3.1875,2.375,1.855406455,50.33491845,-219.2402787,50.7625,49.79553571,48.65052219,18.63304637,0.892857143,0.107142857,0.228110296,1
12/8/2000,0.049179345,-0.034809405,0.005277057,-0.067757541,0,0.055643492,0.040768302,0.03942692,-0.040409538,0.00272109,0.021249139,0.018592833,0.001236859,-0.016894489,-0.01648389,43.08876552,-2.5,2.625,1.910377423,49.60552987,-100.5841548,50.43125,49.55029762,48.05955898,18.8465915,0.5625,0.4375,0.215112271,1
12/11/2000,-0.00389864,0.049179345,-0.034809405,0.005277057,0.005194817,-0.00516797,0.050475521,0.035600332,0.03425895,0,0.00272109,0.021249139,0.018592833,-0.009156375,-0.016894489,42.6780302,-1.9375,0.6875,1.823029035,48.97825569,-93.48841308,50.178125,49.31875,47.63420184,19.08663552,0.589285714,0.410714286,0.235785953,0
12/13/2000,0.032033488,-0.00389864,0.049179345,-0.034809405,0.020305266,0.035809453,0.025446666,0.081090157,0.066214967,0.005194817,0,0.00272109,0.021249139,0,-0.009156375,47.19528066,-2,1.75,1.817812676,45.125,-24.79512503,49.93125,49.26011905,47.50480519,18.54218933,0.336448598,0.663551402,0.355397653,1
12/15/2000,-0.046459968,0.032033488,-0.00389864,0.049179345,0.011726519,-0.01030937,0.005194817,-0.00516797,0.050475521,0.020305266,0.005194817,0,0.00272109,-0.009216655,0,42.05572721,-3.0625,2.3125,1.853147485,45.125,-90.12681159,49.7,49.01071429,47.36458063,18.58353904,0.672897196,0.327102804,0.429832369,1
12/18/2000,0.01442648,-0.046459968,0.032033488,-0.00389864,0.015727716,0.007832938,-0.01420295,0.001301236,-0.009061551,0.011726519,0.020305266,0.005194817,0,-0.001321877,-0.009216655,44.06029993,-3.5625,0.8125,1.778815521,45.31,-73.67207109,49.5,48.84880952,47.26154491,18.62193521,0.570093458,0.429906542,0.481521659,0
12/20/2000,-0.050745199,0.01442648,-0.046459968,0.032033488,0.001343184,-0.015979035,-0.023873813,-0.045909701,-0.030405515,0.015727716,0.011726519,0.020305266,0.005194817,-0.018996501,-0.001321877,39.03623937,-4.625,2.375,1.821400127,45.4876,-132.2262062,49.25625,48.4797619,46.96552489,19.2237828,0.925233645,0.074766355,0.405967216,1
12/26/2000,0.058527339,-0.050745199,0.01442648,-0.046459968,0.038137429,0.040821995,0.023499776,0.015604998,-0.00643089,0.001343184,0.015727716,0.011726519,0.020305266,0,-0.018996501,46.62543164,-2.1875,2.8125,1.892192975,45.625,-50.90848196,49.125,48.39583333,46.86395022,18.79745031,0.504761905,0.495238095,0.361360827,2
12/27/2000,-0.00778214,0.058527339,-0.050745199,0.01442648,0.014166367,0.04712914,0.049813706,0.032491487,0.024596709,0.038137429,0.001343184,0.015727716,0.011726519,-0.005201572,0,45.7883609,0.75,0.9375,1.82400062,45.79,-27.91504118,48.978125,48.28869048,46.93584957,18.18674564,0.561904762,0.438095238,0.31553182,0
12/28/2000,0.015504187,-0.00778214,0.058527339,-0.050745199,0.009014871,0.011605546,0.044568319,0.047252885,0.029930666,0.014166367,0.038137429,0.001343184,0.015727716,-0.002590675,-0.005201572,47.80658634,1.25,0.75,1.74728629,45.9484,-10.16188113,48.821875,48.26696429,47.18560065,17.61966273,0.333333333,0.666666667,0.400890076,0
12/29/2000,-0.01811175,0.015504187,-0.00778214,0.058527339,0.002587324,0.001292825,0.0038835,0.036846273,0.039530839,0.009014871,0.014166367,0.038137429,0.001343184,-0.010416761,-0.002590675,45.67037983,2,1,1.693908698,46.100464,-32.88300966,48.7625,48.17678571,47.446875,17.28462944,0.494252874,0.505747126,0.468734302,0
1/2/2001,0.015544354,-0.01811175,0.015504187,-0.00778214,0.00761425,0.024313418,0.023018919,0.025609594,0.058572368,0.002587324,0.009014871,0.014166367,0.038137429,-0.010243367,-0.010416761,47.82254828,0.4375,1.5625,1.684522362,46.24644544,11.50298976,48.659375,48.16369048,47.69740801,16.38888848,0.243243243,0.756756757,0.571075509,0
1/4/2001,-0.015544354,0.015544354,-0.01811175,0.015504187,0.006514681,-0.019293203,-0.002594035,-0.003888534,-0.001297859,0.00761425,0.002587324,0.009014871,0.014166367,-0.013158085,-0.010243367,45.86589382,-0.125,1.4375,1.666877908,46.38658762,-40.0491926,48.55625,48.0889881,47.85097132,16.18135136,0.405405405,0.594594595,0.599642007,1
1/5/2001,0.016828876,-0.015544354,0.015544354,-0.01811175,0.009003276,0.020699316,-0.005108568,0.0115906,0.010296101,0.006514681,0.00761425,0.002587324,0.009014871,0,-0.013158085,48.33220645,-0.875,0.9375,1.614779486,46.52112412,15.66951567,48.4125,48.1014881,48.01660985,15.60705111,0.22972973,0.77027027,0.656432294,0
1/9/2001,-0.033945818,0.016828876,-0.015544354,0.015544354,0.001306336,-0.010389704,0.001306336,-0.024501548,-0.00780238,0.009003276,0.006514681,0.00761425,0.002587324,-0.023810649,0,44.01328216,-0.25,2,1.642295237,46.65027915,-64.0347307,48.246875,47.97291667,48.04576569,15.79988443,0.651515152,0.348484848,0.632452201,1
1/18/2001,0.085239112,-0.033945818,0.016828876,-0.015544354,0.012240055,0.071864561,0.060168521,0.071864561,0.046056677,0.001306336,0.009003276,0.006514681,0.00761425,-0.002466092,-0.023810649,55.13830243,3.25,4.3125,1.833024148,46.6875,193.1645219,48.23125,48.25892857,48.41626623,15.03852818,0.02173913,0.97826087,0.659109703,5
1/19/2001,-0.004889985,0.085239112,-0.033945818,0.016828876,0.004895971,0.008583744,0.06820825,0.05651221,0.06820825,0.012240055,0.001306336,0.009003276,0.006514681,-0.004920059,-0.002466092,54.44275655,5.375,0.5625,1.742272424,46.96875,174.8210024,48.26875,48.52261905,48.9849053,14.33155452,0.065217391,0.934782609,0.674654892,0
1/23/2001,0.017011346,-0.004889985,0.085239112,-0.033945818,0.019324273,0.0254405,0.029128273,0.088752779,0.077056739,0.004895971,0.012240055,0.001306336,0.009003276,-0.002442004,-0.004920059,56.51055854,3.5,1.25,1.707110108,47.233125,205.4600357,48.334375,48.86607143,49.6963447,14.11703268,0.056603774,0.943396226,0.801664891,1
1/24/2001,-0.014563364,0.017011346,-0.004889985,0.085239112,0.003642991,0.006079046,0.012195273,0.015883046,0.075507553,0.019324273,0.004895971,0.012240055,0.001306336,-0.00732604,-0.002442004,54.23811053,3.125,0.875,1.647673671,47.634475,145.7019582,48.528125,49.13184524,50.36611472,13.85265678,0.169811321,0.830188679,0.869592838,0
1/25/2001,0.028917678,-0.014563364,0.017011346,-0.004889985,0.026475674,0.024039619,0.026475674,0.032591901,0.036279674,0.003642991,0.019324273,0.004895971,0.012240055,-0.001220256,-0.00732604,57.88572062,3.875,1.5,1.637125552,48.003717,159.4763608,48.784375,49.52202381,51.05206981,14.05375059,0,1,0.926488014,0
1/30/2001,-0.034704521,0.028917678,-0.014563364,0.017011346,0.002357161,-0.005478374,-0.007914429,-0.005478374,0.000637853,0.026475674,0.003642991,0.019324273,0.004895971,-0.004928546,-0.001220256,52.49350303,2.955002,2.025002,1.664831012,48.4658453,83.85545368,49.0321251,49.71684543,51.5307697,13.90796951,0.299166333,0.700833667,0.89033053,2
2/5/2001,0.038781709,-0.034704521,0.028917678,-0.014563364,0.005665719,0.043296807,0.035461273,0.033025218,0.035461273,0.002357161,0.026475674,0.003642991,0.019324273,-0.005317122,-0.004928546,57.29116881,4.215,2.269996,1.708057083,48.88176077,146.6272972,49.2647501,50.07950018,52.04148477,14.61973049,0.04054551,0.95945449,0.884988379,3
2/7/2001,-0.017949651,0.038781709,-0.034704521,0.028917678,0.000953724,-0.006650818,0.030980271,0.023144736,0.020708681,0.005665719,0.002357161,0.026475674,0.003642991,-0.010551733,-0.005317122,54.51826383,4.025002,0.990002,1.656767434,49.38794924,100.9457207,49.4597502,50.33047655,52.44660691,14.89428741,0.187133938,0.812866062,0.851607191,1
2/12/2001,0.030175929,-0.017949651,0.038781709,-0.034704521,0.016205386,0.020775024,0.013170482,0.050801571,0.042966036,0.000953724,0.005665719,0.002357161,0.026475674,-0.002282219,-0.010551733,58.20331889,4.802502,1.599998,1.652712475,49.83339509,121.7424062,49.6561253,50.71431006,52.88758615,15.54898375,0.001467596,0.998532404,0.878255037,2
2/13/2001,-0.047669125,0.030175929,-0.017949651,0.038781709,0.009718249,-0.018018467,-0.013448829,-0.021053371,0.016577718,0.016205386,0.000953724,0.005665719,0.002357161,-0.005876589,-0.002282219,51.20623549,3.9375,2.59,1.719661584,50.34671978,48.54506634,49.8405003,50.84229812,53.05743488,15.24977097,0.366972477,0.633027523,0.854270352,0
2/14/2001,0.000979892,-0.047669125,0.030175929,-0.017949651,0.01528239,0.004482108,-0.023254608,-0.01868497,-0.026289512,0.009718249,0.016205386,0.000953724,0.005665719,-0.001382989,-0.005876589,51.3327535,-0.200001,0.849998,1.657542756,50.580002,37.78026197,49.99300025,50.95748848,52.95657968,14.80240378,0.359633174,0.640366826,0.831911744,0
2/21/2001,-0.046510668,0.000979892,-0.047669125,0.030175929,0.010517916,-0.018934317,-0.029734598,-0.057471315,-0.052901676,0.01528239,0.009718249,0.016205386,0.000953724,-0.023244922,-0.001382989,45.44457143,-2.27,3,1.753432559,53.5,-50.06155235,50.14825025,50.83720274,52.44675567,14.29887305,0.700183486,0.299816514,0.6988404,3
2/22/2001,0.003482581,-0.046510668,0.000979892,-0.047669125,0.008912313,0.008302164,-0.02115007,-0.031950351,-0.059687068,0.010517916,0.01528239,0.009718249,0.016205386,-0.009814105,-0.023244922,45.9339693,-2.974998,0.920002,1.693901805,53.5,-45.44610461,50.17450035,50.71832195,51.70898413,13.83130879,0.675229064,0.324770936,0.567787988,0
2/23/2001,-0.0010231,0.003482581,-0.046510668,0.000979892,0.009197837,0,-0.00061015,-0.030062383,-0.040862664,0.008912313,0.010517916,0.01528239,0.009718249,-0.003084876,-0.009814105,45.80381421,-2.275002,0.600003,1.615766176,53.28199996,-55.99148887,50.21700025,50.59217887,50.92160702,13.45234571,0.85321122,0.14678878,0.401060152,0
2/27/2001,0.015236456,-0.0010231,0.003482581,-0.046510668,0.003606496,0.026343955,0.017146118,0.016535969,-0.012916265,0.009197837,0.008912313,0.010517916,0.01528239,-0.00806135,-0.003084876,48.175742,-3.025002,1.150002,1.582497306,53.07271992,-25.06958049,50.25950015,50.53341675,50.24714078,12.63479119,0.715596566,0.284403434,0.310254851,1
2/28/2001,0,0.015236456,-0.0010231,0.003482581,0.002204209,0.002806155,0.025543615,0.016345778,0.015735628,0.003606496,0.009197837,0.008912313,0.010517916,-0.012312114,-0.00806135,48.175742,-1.230004,0.719997,1.520890142,52.87181108,-33.60135767,50.34575005,50.47060702,49.7384638,11.97022522,0.715596566,0.284403434,0.249215003,0
3/7/2001,0.062520378,0,0.015236456,-0.0010231,0.010461323,0.058439218,0.059041165,0.081778624,0.072580787,0.002204209,0.003606496,0.009197837,0.008912313,-0.003447619,-0.012312114,57.40120674,-0.040001,3.25,1.644397989,52.849998,94.5623239,50.5545,50.70434502,49.69606849,12.27528936,0.128440527,0.871559473,0.323547238,4
3/14/2001,-0.066560707,0.062520378,0,0.015236456,0.010452276,-0.044773407,0.003204489,0.003806436,0.026543895,0.010461323,0.002204209,0.003606496,0.009197837,-0.004861302,-0.003447619,47.68772611,-2.5,3.549999,1.780512347,52.849998,-52.24125397,50.6307501,50.59439283,49.62234791,11.6370085,0.752293073,0.247706927,0.395514647,4
3/15/2001,0.002022205,-0.066560707,0.062520378,0,0.004414152,0.009251856,-0.045973827,0.002004069,0.002606015,0.010452276,0.010461323,0.002204209,0.003606496,-0.006657908,-0.004861302,47.9666164,-3.990002,0.549999,1.692618536,52.65799804,-53.93961959,50.6713751,50.48670234,49.52503417,11.04431912,0.733944819,0.266055181,0.46992864,0
3/16/2001,-0.021440311,0.002022205,-0.066560707,0.062520378,0.000404695,-0.006253213,-0.001415509,-0.056641192,-0.008663296,0.004414152,0.010452276,0.010461323,0.002204209,-0.023554637,-0.006657908,45.23934503,-2.549999,1.25,1.661002926,52.47367808,-112.6721524,50.74075015,50.2751429,49.32501844,10.99519802,0.926605151,0.073394849,0.375127597,0
3/19/2001,0.015564476,-0.021440311,0.002022205,-0.066560707,0.014285876,-0.001012739,-0.007670647,-0.002832944,-0.058058627,0.000404695,0.004414152,0.010452276,0.010461323,-0.000205633,-0.023554637,47.56332644,-1.84,0.899997,1.60664536,52.29673092,-81.88758283,50.6387501,50.12935708,49.14235225,10.94958556,0.787156002,0.212843998,0.280530285,0
3/20/2001,-0.007342497,0.015564476,-0.021440311,0.002022205,0.014097751,0.013069391,-0.002229224,-0.008887132,-0.004049428,0.014285876,0.000404695,0.004414152,0.010452276,-0.001647406,-0.000205633,46.55544275,0.119998,0.770001,1.546885049,52.12686164,-81.33951537,50.53125,49.95899974,49.02083893,10.96299567,0.85321122,0.14678878,0.174719846,0
3/21/2001,0.000204749,-0.007342497,0.015564476,-0.021440311,0.001618083,0.017945058,0.016916698,0.001618083,-0.005039825,0.014097751,0.014285876,0.000404695,0.004414152,-0.012220172,-0.001647406,46.58930982,-0.040001,0.680001,1.48496476,51.96378713,-66.75198348,50.38050005,49.79983317,48.93010772,10.859288,0.831249548,0.168750452,0.168189432,0
3/23/2001,-0.046500566,0.000204749,-0.007342497,0.015564476,0.001064375,-0.049802863,-0.033475888,-0.034504248,-0.049802863,0.001618083,0.014097751,0.014285876,0.000404695,-0.017836553,-0.012220172,40.46127171,-2.209999,2.740002,1.574610277,51.80723561,-164.4637307,50.15625,49.44359497,48.61474843,11.93840128,0.922734015,0.077265985,0.150468453,1
3/27/2001,0.06716162,-0.046500566,0.000204749,-0.007342497,0.021223616,0.062939778,0.012072541,0.028399516,0.027371156,0.001064375,0.001618083,0.014097751,0.014285876,-0.002659324,-0.017836553,50.66126307,0.280003,3.360001,1.702138186,51.46600141,-23.26252631,50.01900005,49.41728554,48.48188566,11.32258568,0.441307198,0.558692802,0.19176641,1
3/29/2001,-0.025379496,0.06716162,-0.046500566,0.000204749,0.001219947,0.005297445,0.047013608,-0.00385363,0.012473345,0.021223616,0.001064375,0.001618083,0.014097751,-0.015170483,-0.002659324,47.29487811,-0.969997,1.470001,1.685556958,51.14524127,-59.39971067,49.909,49.28499992,48.36116648,10.92880423,0.627042738,0.372957262,0.245158945,1
3/30/2001,0.020153313,-0.025379496,0.06716162,-0.046500566,0.009077239,0.013138077,0.017215575,0.058931737,0.008064499,0.001219947,0.021223616,0.001064375,0.001618083,-0.001825373,-0.015170483,50.12176129,-3.18,1.169998,1.648731318,50.84372673,-12.47123233,49.74799995,49.25747601,48.37387478,10.27278187,0.479940487,0.520059513,0.362814985,0
4/3/2001,-0.035696057,0.020153313,-0.025379496,0.06716162,0.001649104,-0.016343551,-0.012282713,-0.008205215,0.033510947,0.009077239,0.001219947,0.021223616,0.001064375,-0.012664967,-0.001825373,45.50233696,-1.520001,1.759998,1.656678938,50.56030307,-99.55316689,49.5469999,49.07957135,48.34816385,10.29105206,0.738484062,0.261515938,0.40168426,1
4/10/2001,0.094208333,-0.035696057,0.020153313,-0.025379496,0.006076737,0.085944836,0.067952182,0.07201302,0.076090517,0.001649104,0.009077239,0.001219947,0.021223616,-0.001715757,-0.012664967,57.0820454,3.110001,4.939999,1.8912018,46.119999,214.0607973,49.50299985,49.37128574,48.7569285,10.59600889,0.035660778,0.964339222,0.483572996,4
4/11/2001,-0.018416,0.094208333,-0.035696057,0.020153313,0,-0.003816818,0.076051281,0.058058627,0.062119465,0.006076737,0.001649104,0.009077239,0.001219947,-0.013862313,-0.001715757,54.54867733,3.200001,1.029999,1.829687314,46.119999,152.2761485,49.53549995,49.57576214,49.36312099,10.5079996,0.178305524,0.821694476,0.549777447,0
4/17/2001,0.012888473,-0.018416,0.094208333,-0.035696057,0.009578617,0.002864002,-0.000952816,0.078915283,0.060922629,0,0.006076737,0.001649104,0.009077239,-0.001926841,-0.013862313,56.01585376,3.110001,0.799999,1.756138149,46.38799904,159.4544339,49.599,49.84095262,50.10791339,10.48293226,0.074626855,0.925373145,0.722763461,2
4/18/2001,-0.020858191,0.012888473,-0.018416,0.094208333,0.000581848,-0.007147698,-0.013862313,-0.01767913,0.062188969,0.009578617,0,0.006076737,0.001649104,-0.021569424,-0.001926841,53.0434895,2.390004,1.869999,1.764271067,46.64527908,77.1084089,49.7245001,49.99723852,50.76948466,9.823511304,0.235820562,0.764179438,0.807800393,0
4/23/2001,0.039415796,-0.020858191,0.012888473,-0.018416,0.004496953,0.036942567,0.029213021,0.022498406,0.018681588,0.000581848,0.009578617,0,0.006076737,-0.004517267,-0.021569424,57.65862397,4.439998,2.25,1.798965991,46.89226792,159.1344264,49.94449995,50.33776223,51.47897639,9.960085219,0.025780587,0.974219413,0.876269544,2
4/24/2001,-0.006777135,0.039415796,-0.020858191,0.012888473,0.003558446,0.004496953,0.036942567,0.029213021,0.022498406,0.004496953,0.000581848,0.009578617,0,-0.007911098,-0.004517267,56.61146283,6.3,0.610001,1.71403992,47.28813196,125.9914269,50.149,50.62304785,52.16427397,10.0252732,0.074627242,0.925372758,0.870976741,0
4/26/2001,0.035625326,-0.006777135,0.039415796,-0.020858191,0.019204961,0.035026659,0.035965167,0.06841078,0.060681235,0.003558446,0.004496953,0.000581848,0.009578617,-0.000923861,-0.007911098,60.70988256,4.98,2.260002,1.753037211,47.66024416,158.7298492,50.41200015,51.07171461,52.95661536,10.71354339,0.037444926,0.962555074,0.90996565,1
4/30/2001,-0.014320035,0.035625326,-0.006777135,0.039415796,0.003499368,0.004422285,0.020243983,0.02118249,0.053628104,0.019204961,0.003558446,0.004496953,0.000581848,-0.007407478,-0.000923861,58.30057996,5.450001,1.060002,1.703534696,48.26342471,116.5317971,50.63600035,51.42104812,53.69488163,11.19633189,0.12334788,0.87665212,0.921166534,1
5/1/2001,0.002954212,-0.014320035,0.035625326,-0.006777135,0.003502594,0.002579677,0.003502594,0.019324292,0.020262799,0.003499368,0.019204961,0.003558446,0.004496953,-0.006484562,-0.007407478,58.66297463,4.620003,0.540001,1.620425146,48.81835081,110.432097,50.7080005,51.76428638,54.30739744,11.6446355,0.105726739,0.894273261,0.928911961,0
