Date,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,RSI,Momentum,TR,ATR,SAR,CCI,SMA,WMA,HMA,ADX,WPR,pk,pslowD,troughdepth
12/29/2000,-0.01811175,0.015504187,-0.00778214,0.024854124,0.002587324,0.001292825,0.0038835,0.036846273,0.04222263,0.009014871,0.014166367,0.038137429,0.017368506,-0.010416761,-0.002590675,47.62770111,-0.0625,1,1.126722527,48.98841238,42.02397071,47.640625,47.68988095,47.46526786,19.86519204,0.454545455,0.545454545,0.626581127,31.824997
1/4/2001,0,-0.015544354,0.015544354,-0.01811175,0.006514681,-0.023107575,-0.019293203,-0.002594035,-0.003888534,0.003799878,0.00761425,0.002587324,0.009014871,-0.013158085,-0.034864732,47.69434714,0.3125,0.9375,1.189676345,45.7775,1.291797088,47.746875,47.81339286,48.03569805,17.26131711,0.409836066,0.590163934,0.63459734,31.824997
1/9/2001,-0.032661296,-0.001284522,0.016828876,0,0.001306336,-0.023226851,-0.010389704,0.001306336,-0.02831592,0.0063573,0.009003276,0.006514681,0.003799878,-0.023810649,-0.00896867,43.90228434,-0.125,1.9375,1.198398845,46.19936624,-70.50251795,47.878125,47.89017857,48.41571158,15.21353102,0.62295082,0.37704918,0.676270906,32.637497
1/19/2001,-0.004889985,0.024692613,0.012578782,0.002534856,0.004895971,0.008583744,0.011049836,0.032260862,0.041127291,0.012240055,0,0.00126024,0.007604599,-0.004920059,-0.002466092,61.45783889,3.125,0.5625,1.119880122,47.82688495,162.037037,48.39375,49,49.87012716,14.03359214,0.08,0.92,0.905526161,28.699997
1/24/2001,-0.014563364,0.0084695,0.008541846,-0.004889985,0.003642991,0.006079046,0.012195273,0.012195273,0.015883046,0.019324273,0.017032042,0.004895971,0.012240055,-0.00732604,-0.002442004,59.78248241,4.0625,0.875,1.091495674,49.31087069,117.4568966,49.175,49.79821429,51.42824946,16.96341696,0.202247191,0.797752809,0.917415832,28.574997
1/30/2001,-0.006275761,-0.012868901,-0.015559859,0.028917678,0.002357161,-0.022886976,-0.02838474,-0.005478374,-0.007914429,0,0.001191185,0.026475674,0.003642991,-0.004928546,-0.019752791,54.77906344,1.455002,0.550004,1.058104213,52.625,43.31567769,49.8458752,50.61523847,52.39962881,20.14481677,0.319110756,0.680889244,0.841252701,28.869995
2/7/2001,-0.011684761,-0.00626489,0.016024761,0.004819286,0.000953724,0.000953724,-0.006650818,0.014402553,0.012470224,0.006657143,0.005665719,0.005785918,0.001735944,-0.010551733,-0.005741719,57.14886626,0.775002,0.66,0.953288041,50.699998,69.65323333,51.0333752,51.63454789,52.33617329,23.62987439,0.4799984,0.5200016,0.80362,27.799995
2/13/2001,-0.047669125,0.006188524,0.022447205,0.001540201,0.009718249,-0.018018467,-0.018208476,-0.005785918,-0.013448829,0.016205386,0.012270036,0.00403031,0.000953724,-0.005876589,-0.002282219,49.2173198,0.169998,2.59,1.074348526,53.5,-58.15358223,51.7617503,52.03361942,52.66225475,23.8977529,0.862068371,0.137931629,0.733276142,28.699997
2/21/2001,-0.016687384,-0.00201619,-0.004020026,-0.023787069,0.010517916,-0.005017572,-0.006018052,0.00201416,-0.018934317,0.004992522,0.003992041,0.01361657,0.01528239,-0.023244922,-0.013707149,38.58339397,-3.779998,1.650002,1.117613757,52.53266637,-190.612766,51.4251252,51.10510721,50.28795395,20.52025512,0.875229197,0.124770803,0.110918719,30.969997
2/23/2001,-0.0010231,0.003482581,-0.016687384,-0.00201619,0.009197837,0,-0.00061015,-0.016145638,-0.017146118,0.008912313,0.010517916,0.004992522,0.003992041,-0.003084876,-0.009814105,39.52811463,-3.130002,0.600003,1.067534658,51.68095957,-134.7279239,51.1251252,50.62996431,49.13676724,21.20286341,0.85321122,0.14678878,0.129175056,30.849999
2/28/2001,0,0.001008553,0.014227903,-0.0010231,0.002204209,0.002806155,0.019402367,0.025543615,0.016345778,0.003606496,0.011968902,0.009197837,0.008912313,-0.012312114,-0.00806135,44.96353195,-1.400002,0.719997,0.990201807,50.69696925,-63.78287126,50.87299975,50.21838047,48.50081687,19.91743376,0.715596566,0.284403434,0.23649329,30.099999
3/14/2001,-0.012072541,-0.022739526,-0.016481187,-0.015267453,0.010452276,-0.003792101,-0.031298688,-0.044773407,-0.050493136,0.000199144,0.002902798,0.003435793,0.004930846,-0.004861302,-0.010010093,41.3991865,-0.199996,0.759998,0.93948717,52.860001,-53.70680798,50.38849985,50.72242867,51.9794695,16.51824836,0.802783618,0.197216382,0.603720035,30.299995
3/16/2001,-0.021440311,0.002022205,-0.012072541,-0.022739526,0.000404695,-0.006253213,-0.001415509,-0.015659887,-0.043166474,0.004414152,0.010452276,0.000199144,0.002902798,-0.023554637,-0.006657908,36.8768142,-2.299999,1.25,0.935833259,52.71560096,-97.40186656,50.24100005,50.46057165,50.86596112,17.70380841,0.956615845,0.043384155,0.25060085,31.249996
3/20/2001,-0.007342497,0.015564476,-0.021440311,0.002022205,0.014097751,0.013069391,-0.002229224,-0.008887132,-0.004049428,0.014285876,0.000404695,0.004414152,0.010452276,-0.001647406,-0.000205633,40.63710066,-3.100003,0.770001,0.921611203,52.19580501,-78.16887409,50.18399985,50.23199994,49.64477273,19.5863813,0.869848618,0.130151382,0.130781664,30.849999
3/23/2001,-0.018481653,-0.028018913,0.000204749,-0.007342497,0.001064375,-0.038811485,-0.049802863,-0.033475888,-0.034504248,0.000818351,0.001618083,0.014097751,0.014285876,-0.017836553,-0.043075905,30.87848716,-5.360001,1.389999,1.018345602,51.34159216,-184.1149651,50.01049975,49.51909504,47.93424936,24.03195216,0.922848688,0.077151312,0.130775942,33.059998
3/29/2001,-0.01083964,-0.014539856,0.039669933,0.027491688,0.001219947,0.001219947,0.005297445,0.037474564,0.047013608,0.00830719,0.021223616,0.013203524,0.001064375,-0.015170483,-0.003056589,45.28922186,-0.869999,0.799999,1.078982739,49.6119999,-53.64820242,49.84200005,49.11942852,47.75033885,21.4529398,0.554173791,0.445826209,0.410289179,31.069996
